id_1,id_2,cmp_f0me_c1,cmp_f0me_c2,cmp_l0me_c1,cmp_l0me_c2,cmp_sex,cmp_bd,cmp_bm,cmp_by,cmp_plz,Class
41885,63942,1,0,0.333333333,0,1,1,0,0,0,FALSE
80546,87128,1,0,0.25,0,1,0,0,1,0,FALSE
1110,80345,1,0,0.1,0,1,0,1,0,0,FALSE
24662,51351,1,0,0.375,0,1,1,0,0,0,FALSE
6573,77845,1,0,0,0,1,0,1,0,0,FALSE
39243,53887,1,0,0,0,1,1,0,0,0,FALSE
54974,85257,0.4,0,1,0,1,0,0,0,0,FALSE
1862,68055,1,0,0.25,0,1,0,1,0,0,FALSE
61417,76710,1,0,0.222222222,0,1,0,0,1,0,FALSE
14251,53585,0.285714286,0,0.1,0,1,1,1,1,0,FALSE
58711,99706,0.2,0,1,0,1,0,1,0,0,FALSE
54620,87497,1,0,0.285714286,0,1,0,0,1,0,FALSE
14602,30838,1,0,0,0,1,1,0,0,0,FALSE
28757,51279,1,0,0.333333333,0,1,0,1,0,0,FALSE
3572,40111,0.4,0,0.285714286,0,1,0,0,1,0,FALSE
2789,95154,0.875,0,0.2,0,1,0,1,0,0,FALSE
59800,67966,1,0,0.125,0,1,0,0,1,0,FALSE
78818,79495,0.428571429,0,0.666666667,0,1,0,0,0,0,FALSE
31220,59995,1,0,0.285714286,0,1,0,0,1,0,FALSE
13423,17526,1,0,0.125,0,1,0,1,0,0,FALSE
68534,99573,1,0,0.111111111,0,1,1,0,0,0,FALSE
56409,75002,1,0,0,0,1,1,0,0,0,FALSE
4745,22329,1,0,0.285714286,0,1,0,1,0,0,FALSE
27382,53668,0.111111111,0,0.8,0,1,0,0,0,0,FALSE
39172,66284,1,0,0.125,0,1,0,1,0,0,FALSE
55057,55237,1,0,0.090909091,0,1,0,0,1,0,FALSE
12085,75612,1,0,0.222222222,0,1,1,0,0,0,FALSE
12472,56050,0.4,0,0.25,0,1,0,1,0,0,FALSE
39137,45794,1,0,0.125,0,1,0,1,0,0,FALSE
52436,96371,1,0,0.181818182,0,1,0,1,0,0,FALSE
7039,28650,1,0,0.222222222,0,1,1,0,0,0,FALSE
14835,87522,0.25,0,0.4,0,1,1,1,0,0,FALSE
12668,44782,1,0,0.222222222,0,1,0,1,0,0,FALSE
26160,49022,1,0,0.1,0,1,0,1,0,0,FALSE
63407,89185,1,0,0.5,0,1,0,1,0,0,FALSE
61779,63143,1,0,0.285714286,0,1,1,0,0,0,FALSE
14169,53192,1,0,0.285714286,0,1,0,1,0,0,FALSE
3884,7574,0.166666667,0,0.8,0,1,0,0,0,0,FALSE
167,17584,0,0,0.25,0,0,1,1,1,0,FALSE
68645,83882,1,0,0.25,0,1,0,1,0,0,FALSE
53584,56709,0.571428571,0,0,0,0,1,1,1,0,FALSE
47376,79543,1,0,0.125,0,1,0,0,1,0,FALSE
56153,75754,0,0,1,0,1,0,0,0,0,FALSE
85235,87830,1,0,0.25,0,1,0,1,0,0,FALSE
20550,79034,1,0,0,0,1,1,1,0,0,FALSE
71613,72797,1,0,0,0,1,0,1,0,0,FALSE
73463,90291,1,0,0.222222222,0,1,0,1,0,0,FALSE
18408,29460,0,0,1,0,1,0,0,0,0,FALSE
44631,98649,1,0,0.571428571,0,1,0,1,0,0,FALSE
12531,84945,1,0,0.125,0,1,0,0,1,0,FALSE
1145,67408,0.111111111,0,0.625,0,1,0,0,0,0,FALSE
44203,66614,0.2,0,1,0,1,0,0,0,0,FALSE
7783,57003,1,0,0.111111111,0,1,0,1,0,0,FALSE
30804,92189,0.142857143,0,0,0,0,1,1,1,0,FALSE
1972,81463,0.8,0,1,0,1,0,0,0,0,FALSE
65652,98324,1,0,0.142857143,0,1,0,1,0,0,FALSE
63560,78243,0.75,0,0,0,0,1,0,0,0,FALSE
2834,21666,0,0,0,0,0,1,1,1,0,FALSE
22175,98360,0.25,0,1,0,1,0,0,0,0,FALSE
39267,71933,0.111111111,0,0.625,0,1,0,0,0,0,FALSE
11756,91443,1,0,0,0,1,0,1,0,0,FALSE
35901,36181,0,0,0.625,0,1,0,0,0,0,FALSE
56920,78640,0.142857143,0,1,0,1,0,0,0,0,FALSE
69885,93100,1,0,0.307692308,0,1,0,1,0,0,FALSE
40876,85620,1,0,0.25,0,1,0,1,0,0,FALSE
29170,43569,0.222222222,0,0.222222222,0,1,1,1,1,0,FALSE
50753,86425,0.2,0,1,0,1,0,0,0,0,FALSE
26209,53099,1,0,0.1,0,1,1,0,0,0,FALSE
41628,96526,1,0,0,0,1,1,0,0,0,FALSE
7569,26061,1,0,0,0,1,0,1,0,0,FALSE
4081,73113,1,0,0.4,0,1,0,0,1,0,FALSE
21157,80796,0,0,0.8,0,1,0,1,0,0,FALSE
41423,73208,0.875,0,0,0,1,0,1,1,0,FALSE
15636,48374,1,0,0.285714286,0,1,0,1,0,0,FALSE
16418,46978,1,0,0,0,1,0,0,1,0,FALSE
21811,34499,0.571428571,0,0,0,1,0,1,0,0,FALSE
60766,62220,1,0,0.142857143,0,1,0,1,0,0,FALSE
76792,98602,1,0,0,0,1,0,1,0,0,FALSE
45785,74838,1,0,0.166666667,0,1,0,0,1,0,FALSE
17266,49257,0.222222222,0,1,0,1,0,0,0,0,FALSE
27881,60652,1,0,0.285714286,0,1,0,1,0,0,FALSE
40111,77518,1,0,0.142857143,0,1,0,0,1,0,FALSE
41891,59843,0.4,0,0,0,1,0,1,0,0,FALSE
43187,87051,0.222222222,0,0.111111111,0,1,1,1,1,0,FALSE
11675,13166,1,0,0,0,1,0,1,0,0,FALSE
37187,48101,1,0,0,0,1,0,1,0,0,FALSE
5118,22800,1,0,0.214285714,0,1,0,0,1,0,FALSE
63482,93721,1,0,0.25,0,1,0,0,1,0,FALSE
35452,59555,0.3,0,1,0,1,0,0,0,0,FALSE
54523,74998,0.8,0,0.8,0,1,1,0,0,0,FALSE
41739,45536,1,0,0,0,1,0,1,0,0,FALSE
24340,58371,1,0,0.090909091,0,1,0,1,0,0,FALSE
84069,99225,1,0,0.125,0,1,0,1,0,0,FALSE
10449,85392,0.875,0,0.333333333,0,1,0,0,1,0,FALSE
24907,68696,0.111111111,0,1,0,1,0,0,0,0,FALSE
28883,53739,1,0,0.333333333,0,1,0,1,0,0,FALSE
10859,98611,1,0,0.111111111,0,1,0,1,0,0,FALSE
31488,42542,1,0,0.333333333,0,1,0,1,0,0,FALSE
74472,95473,1,0,0.142857143,0,1,0,1,0,0,FALSE
84169,89645,1,0,0.230769231,0,1,0,0,1,0,FALSE
2609,10589,1,0,0,0,1,0,1,0,0,FALSE
41295,48049,0.25,0,1,0,1,0,0,0,0,FALSE
58292,94936,1,0,0.125,0,1,0,1,0,0,FALSE
46595,63178,1,0,0,0,1,0,1,0,0,FALSE
60995,97907,1,0,0,0,1,0,1,0,0,FALSE
75695,79165,1,0,0.166666667,0,1,0,0,1,0,FALSE
12428,98272,0,0,0.272727273,0,1,1,1,1,0,FALSE
38722,44701,1,0,0.142857143,0,1,0,1,0,0,FALSE
30619,65204,1,0,0.090909091,0,1,0,1,0,0,FALSE
46036,47528,0,0,0.8,0,1,0,0,0,0,FALSE
46848,71733,1,0,0.1,0,1,1,0,0,0,FALSE
6889,73027,1,0,0.142857143,0,1,1,0,0,0,FALSE
15317,17530,0.333333333,0,0.8,0,1,0,0,0,0,FALSE
26206,48199,0.888888889,0,0.125,0,1,1,0,1,0,FALSE
11597,38418,1,0,0.090909091,0,1,0,0,1,0,FALSE
42942,99899,0.142857143,0,1,0,1,0,0,0,0,FALSE
46401,60348,1,1,0.111111111,0,1,0,1,0,0,FALSE
38368,94915,0,0,0.142857143,0,1,1,1,1,0,FALSE
18421,74537,1,0,0.3,0,1,0,1,0,0,FALSE
14863,74193,0,0,0.5,0,1,0,0,0,0,FALSE
27877,50341,1,0,0.166666667,0,1,0,0,1,0,FALSE
13622,34934,1,0,0.181818182,0,1,0,1,0,0,FALSE
31956,87762,1,0,0.2,0,1,0,1,0,0,FALSE
7578,59435,0.8,0,0.285714286,0,1,0,1,0,0,FALSE
10545,87155,1,0,0,0,1,1,1,0,0,FALSE
13446,21540,1,0,0.125,0,1,0,1,0,0,FALSE
44598,45809,1,0,0.1,0,1,0,1,0,0,FALSE
32427,37773,0.111111111,0,0.777777778,0,1,0,1,0,0,FALSE
22418,51090,1,0,0,0,1,0,1,0,0,FALSE
10449,55689,0.875,0,0.2,0,1,1,0,0,0,FALSE
35721,99621,1,0,0.6,0,1,0,1,0,0,FALSE
73201,99930,0,0,1,0,1,0,0,0,0,FALSE
13658,58613,1,0,0.090909091,0,1,0,0,1,0,FALSE
8997,17901,1,0,0.857142857,0,1,0,0,0,0,FALSE
15958,94769,0.4,0,0,0,1,0,0,1,0,FALSE
3718,74059,1,0,0.2,0,1,1,0,0,0,FALSE
57134,59780,1,0,0.2,0,1,1,0,0,0,FALSE
34857,60686,1,0,0.444444444,0,1,1,0,0,0,FALSE
27984,74740,1,0,0.111111111,0,1,0,0,1,0,FALSE
18413,18913,0.875,0,0.222222222,0,1,0,1,0,0,FALSE
15413,78477,0,0,0.75,0,1,0,0,0,0,FALSE
2140,97238,0.111111111,0,0.75,0,1,0,0,0,0,FALSE
46634,77460,1,1,0.25,0,1,1,1,0,0,FALSE
11504,41079,0.4,0,0.25,0,1,1,0,0,0,FALSE
61890,88909,0.6,0,0.181818182,0,1,0,1,0,0,FALSE
67896,97239,0,0,1,0,1,0,0,0,0,FALSE
65769,82662,1,0,0.142857143,0,1,1,0,0,0,FALSE
63436,82938,0,0,0.833333333,0,1,0,0,0,0,FALSE
26321,68678,1,0,0,0,1,1,0,0,0,FALSE
16543,36106,0.142857143,0,0.714285714,0,1,0,0,0,0,FALSE
50418,53798,1,0,0.142857143,0,1,0,1,0,0,FALSE
16987,26724,1,0,0.142857143,0,1,0,1,0,0,FALSE
75967,86954,0.4,0,0,0,1,1,1,1,0,FALSE
47439,89517,1,0,0,0,1,0,1,0,0,FALSE
14789,41397,0.428571429,0,1,0,1,0,0,0,0,FALSE
66213,81564,1,0,0,0,1,0,1,0,0,FALSE
58566,67339,0.125,0,1,0,1,0,0,0,0,FALSE
69831,72419,0.8,0,0.222222222,0,1,1,1,0,0,FALSE
52072,84747,1,0,0.5,0,0,0,1,0,0,FALSE
51396,72643,1,0,0.25,0,1,1,0,0,0,FALSE
58601,99347,0,0,1,0,1,0,0,0,0,FALSE
13227,79229,1,0,0.125,0,1,0,1,0,0,FALSE
16225,64292,1,0,0,0,1,1,0,0,0,FALSE
13032,73692,0.166666667,0,1,0,1,0,0,0,0,FALSE
93718,99633,0.166666667,0,1,0,1,0,0,0,0,FALSE
17068,93006,1,0,0.1,0,1,0,0,1,0,FALSE
61527,92735,1,0,0.3,0,1,0,1,0,0,FALSE
12698,92370,0.285714286,0,1,0,1,0,0,0,0,FALSE
24536,81513,1,0,0.125,0,1,0,0,1,0,FALSE
23661,92455,1,0,0.333333333,0,1,0,0,1,0,FALSE
87937,88742,0,0,0.25,0,0,1,1,1,0,FALSE
21706,91765,0.714285714,0,1,0,1,0,1,0,0,FALSE
31396,99998,1,0,0,0,1,0,0,1,0,FALSE
6171,57284,0.333333333,0,1,0,1,0,0,0,0,FALSE
43942,96637,1,0,0.272727273,0,1,1,0,0,0,FALSE
10348,75641,1,0,0.2,0,1,0,1,1,0,FALSE
5943,39882,0.375,0,1,0,1,0,0,0,0,FALSE
16069,27539,1,0,0.142857143,0,1,0,1,0,0,FALSE
5454,26364,1,0,0.222222222,0,1,0,1,0,0,FALSE
16195,49393,0.2,0,1,0,1,0,0,0,0,FALSE
31689,39066,1,0,0.142857143,0,1,0,0,1,0,FALSE
62689,84618,0.2,0,1,0,1,0,0,0,0,FALSE
43643,69464,1,0,0.111111111,0,1,0,1,0,0,FALSE
67611,82917,1,0,0.25,0,1,0,1,0,0,FALSE
2983,20879,1,0,0.25,0,1,0,1,0,0,FALSE
47993,61472,0.4,0,0.571428571,0,1,0,0,0,0,FALSE
3177,10887,0.333333333,0,1,0,1,0,0,0,0,FALSE
10180,44759,1,0,0,0,1,0,1,0,0,FALSE
64762,84202,1,0,0.3,0,1,0,1,0,0,FALSE
20927,99966,0.333333333,0,0.111111111,0,1,1,1,1,0,FALSE
5435,24641,1,0,0.083333333,0,1,0,1,0,0,FALSE
80325,83212,1,0,0,0,1,0,1,0,0,FALSE
11809,78234,0.142857143,0,1,0,1,0,0,0,0,FALSE
11441,59945,0.333333333,0,0.666666667,0,1,0,0,0,0,FALSE
69367,76739,1,0,0.142857143,0,1,1,0,0,0,FALSE
1127,57555,1,0,0.285714286,0,1,0,0,1,0,FALSE
23856,69111,0.875,0,0,0,1,0,1,0,0,FALSE
69691,80724,1,0,0.333333333,0,1,0,0,1,0,FALSE
5990,81035,0.142857143,0,1,0,1,0,0,0,0,FALSE
34882,42444,1,0,0,0,1,1,0,0,0,FALSE
4913,74038,1,0,0.142857143,0,1,0,1,0,0,FALSE
3937,60709,1,0,0.333333333,0,1,1,0,0,0,FALSE
53203,66630,1,0,0,0,1,0,1,0,0,FALSE
19610,77903,1,0,0,0,1,0,1,0,0,FALSE
33178,54788,0.181818182,0,0,0,1,1,1,1,0,FALSE
4494,64644,0.428571429,0,0.5,0,1,0,0,0,0,FALSE
55416,95264,1,0,0.125,0,1,0,1,0,0,FALSE
15707,18956,0.25,0,0.5,0,1,0,0,0,0,FALSE
33340,41813,1,0,0.142857143,0,1,0,0,1,0,FALSE
50396,70202,1,0,0.142857143,0,1,0,1,0,0,FALSE
9678,22901,0.222222222,0,1,0,1,0,0,0,0,FALSE
61801,79320,0,0,0.857142857,0,1,0,0,0,0,FALSE
47169,97855,1,0,0,0,1,0,0,1,0,FALSE
61274,75057,0.125,0,1,0,1,0,0,0,0,FALSE
5830,60945,0.4,0,0,0,1,0,1,0,0,FALSE
33526,43625,0.8,0,0.222222222,0,1,1,0,0,0,FALSE
55663,55819,1,0,0,0,1,0,0,1,0,FALSE
72165,87685,0.142857143,0,0.222222222,0,0,1,1,1,0,FALSE
7808,92448,0.166666667,0,1,0,1,0,0,0,0,FALSE
7974,36408,0.2,0,1,0,1,0,0,0,0,FALSE
90413,99508,0.166666667,0,1,0,1,0,0,0,0,FALSE
51210,60429,1,0,0.222222222,0,1,0,1,0,0,FALSE
26094,35730,1,0,0.272727273,0,1,0,1,0,0,FALSE
25867,72208,1,0,0.166666667,0,1,0,1,0,0,FALSE
8103,10007,0,0,0.222222222,0,1,1,1,1,0,FALSE
4581,88160,1,0,0.142857143,0,1,1,0,0,0,FALSE
64247,69336,1,0,0.2,0,1,1,0,0,0,FALSE
70377,76542,1,0,0.166666667,0,1,1,0,0,0,FALSE
9283,44379,0.125,0,1,0,1,0,0,0,0,FALSE
24750,91948,0.333333333,0,0.5,0,1,0,0,0,0,FALSE
56012,64270,0.875,0,0.142857143,0,1,0,1,0,0,FALSE
76902,92604,1,0,0,0,1,0,1,0,0,FALSE
24411,89462,0.25,0,0.25,0,1,1,1,1,0,FALSE
6213,44416,1,0,0.25,0,1,0,1,0,0,FALSE
25981,78171,1,0,0.3,0,1,0,1,0,0,FALSE
10435,55417,1,0,0,0,1,1,0,0,0,FALSE
22795,84856,0.285714286,0,0.888888889,0,1,0,0,0,0,FALSE
52725,71744,1,0,0.111111111,0,1,1,0,0,0,FALSE
36394,95321,1,0,0,0,1,0,0,1,0,FALSE
79978,88633,1,0,0.285714286,0,1,0,1,0,0,FALSE
48922,77571,0.666666667,0,0,0,0,0,1,0,0,FALSE
58104,61418,0.142857143,0,0,0,1,1,1,1,0,FALSE
9491,19496,1,0,0.1,0,1,0,0,1,0,FALSE
18363,95544,1,0,0.2,0,1,0,1,0,0,FALSE
35583,40412,1,0,0.2,0,1,0,1,0,0,FALSE
42141,76031,1,0,0,0,1,0,0,1,0,FALSE
1857,46701,1,0,0.166666667,0,1,0,0,1,0,FALSE
5099,9462,0.4,0,0.571428571,0,1,0,1,0,0,FALSE
48093,96727,0.4,1,0.142857143,0,1,0,1,0,0,FALSE
15073,25196,1,0,0,0,1,1,0,0,0,FALSE
29437,95879,0,0,0.571428571,0,1,0,0,0,0,FALSE
91418,98219,1,0,0.1,0,1,0,1,0,0,FALSE
37724,51152,1,0,0.272727273,0,1,0,1,0,0,FALSE
14888,88690,1,0,0.181818182,0,1,0,1,0,0,FALSE
61458,67551,0.4,0,0.571428571,0,1,0,0,1,0,FALSE
49809,72241,0.285714286,0,1,0,1,0,0,0,0,FALSE
667,61984,1,0,0,0,1,1,0,0,0,FALSE
71410,97722,1,0,0.142857143,0,1,1,0,0,0,FALSE
3634,61757,0.875,0,0.272727273,0,1,0,1,0,0,FALSE
66854,99724,0,0,0.857142857,0,1,0,0,0,0,FALSE
55945,75755,0.25,0,1,0,1,0,0,0,0,FALSE
41453,67305,1,0,0.428571429,0,1,0,0,1,0,FALSE
35449,66769,0.142857143,0,0.2,0,1,0,0,0,0,FALSE
11253,23351,1,0,0.166666667,0,1,0,1,0,0,FALSE
42844,69185,0,0,1,0,1,0,0,0,0,FALSE
22157,94205,0,0,0.6,0,1,0,0,0,0,FALSE
68359,99461,0,0,0.833333333,0,1,0,0,0,0,FALSE
41538,60961,1,0,0.090909091,0,1,0,1,0,0,FALSE
42748,75857,1,0,0,0,1,0,1,0,0,FALSE
85141,93442,1,0,0.125,0,1,0,0,1,0,FALSE
14373,54295,0.4,0,0.111111111,0,1,0,0,1,0,FALSE
38794,85424,1,0,0.142857143,0,1,0,0,1,0,FALSE
65682,89099,1,0,0.1,0,1,1,0,0,0,FALSE
39553,40472,1,0,0.125,0,1,0,1,0,0,FALSE
25135,41728,1,0,0,0,1,0,1,0,0,FALSE
40829,55915,1,0,0.222222222,0,1,0,0,1,0,FALSE
46469,83953,1,0,0.333333333,0,1,0,1,0,0,FALSE
53858,59741,1,0,0,0,1,0,1,0,0,FALSE
43104,92725,1,0,0.375,0,1,1,1,0,0,FALSE
50112,89234,0.142857143,0,1,0,1,0,0,0,0,FALSE
29507,56288,0.111111111,0,1,0,1,0,0,0,0,FALSE
49931,91043,1,0,0.153846154,0,1,0,1,0,0,FALSE
19193,39000,1,0,0.111111111,0,1,0,1,0,0,FALSE
78161,92490,0.8,0,0.428571429,0,1,0,1,0,0,FALSE
11018,74216,1,0,0.125,0,1,1,0,0,0,FALSE
68647,73342,0.125,0,0.166666667,0,0,1,1,1,0,FALSE
8074,53545,1,0,0,0,1,1,0,0,0,FALSE
61481,90661,1,0,0.3,0,1,0,1,0,0,FALSE
5223,70242,0.4,0,0,0,1,1,0,0,0,FALSE
13878,70061,0.875,0,0.090909091,0,1,0,1,0,0,FALSE
1634,52868,1,0,0.333333333,0,1,0,0,1,0,FALSE
37619,51737,1,0,0.2,0,1,0,1,0,0,FALSE
29207,73852,0.166666667,0,0.25,0,1,0,0,0,0,FALSE
25135,66818,1,0,0.142857143,0,1,1,0,0,0,FALSE
48819,76368,0.285714286,0,0.142857143,0,1,1,1,1,0,FALSE
31286,93728,0.4,0,0.2,0,1,1,0,0,0,FALSE
42575,59845,1,0,0,0,1,0,1,0,0,FALSE
14372,56370,1,0,0.222222222,0,1,0,1,0,0,FALSE
42036,99142,1,0,0.111111111,0,1,0,0,1,0,FALSE
84120,96205,0.25,0,0.75,0,1,0,0,0,0,FALSE
8131,94116,1,0,0.444444444,0,1,1,0,0,0,FALSE
16994,68321,1,0,0,0,1,0,1,0,0,FALSE
26065,67510,1,1,0,0,1,1,0,0,0,FALSE
36003,68205,1,0,0.111111111,0,1,0,0,1,0,FALSE
36365,62028,1,0,0.166666667,0,1,0,0,1,0,FALSE
37375,82920,1,0,0,0,1,0,1,0,0,FALSE
7794,16059,1,0,0,0,1,0,0,1,0,FALSE
7624,27725,1,0,0,0,1,0,1,0,0,FALSE
24609,32263,1,0,0.125,0,1,1,0,0,0,FALSE
11367,48928,0.166666667,0,1,0,1,0,0,0,0,FALSE
19435,96147,0.333333333,0,0.285714286,0,1,0,0,0,0,FALSE
37573,79123,1,0,0,0,1,0,1,0,0,FALSE
24196,28094,1,0,0.125,0,1,1,1,0,0,FALSE
35460,83262,0.2,0,0.307692308,0,1,1,1,1,0,FALSE
47798,98422,1,0,0.3,0,1,0,1,0,0,FALSE
16892,28046,0.1,0,0.6,0,1,0,0,0,0,FALSE
17794,54740,1,0,0,0,1,0,0,1,0,FALSE
30853,76763,0.125,0,1,0,1,0,0,0,0,FALSE
3124,24163,0.571428571,0,1,0,1,1,0,0,0,FALSE
42874,54787,1,0,0.272727273,0,1,0,1,0,0,FALSE
16198,17811,0.6,0,1,0,1,0,0,0,0,FALSE
44499,69969,0.25,0,1,0,1,0,1,0,0,FALSE
55201,99116,1,0,0.222222222,0,1,0,1,0,0,FALSE
65047,92432,0.142857143,0,1,0,1,0,0,0,0,FALSE
1606,36368,0.111111111,0,1,0,1,0,0,0,0,FALSE
47839,99460,1,0,0,0,1,0,1,0,0,FALSE
48254,73259,1,0,0,0,1,0,1,0,0,FALSE
44019,45529,0.2,0,0.1,0,0,1,1,1,0,FALSE
37721,87243,1,0,0,0,1,0,1,0,0,FALSE
15095,80693,0.142857143,0,1,0,1,0,0,0,0,FALSE
37842,41353,0,0,1,0,1,0,0,0,0,FALSE
36290,43098,1,0,0.222222222,0,1,1,0,0,0,FALSE
27984,39074,1,0,0.25,0,1,0,0,1,0,FALSE
21987,85221,0.333333333,0,0.428571429,0,1,0,0,0,0,FALSE
56019,83402,1,0,0.125,0,1,0,1,0,0,FALSE
45397,97924,1,0,0.111111111,0,1,0,1,0,0,FALSE
4306,41408,1,0,0,0,1,0,1,0,0,FALSE
12785,76947,1,0,0,0,1,1,0,0,0,FALSE
18679,26012,1,0,0.25,0,1,0,0,1,0,FALSE
5028,94261,1,0,0,0,1,1,0,0,0,FALSE
10903,52735,1,0,0.285714286,0,1,0,1,0,0,FALSE
23054,72478,1,0,1,0,1,0,0,0,0,FALSE
17994,98047,0.285714286,0,1,0,1,0,0,0,0,FALSE
76445,95595,0,0,0.571428571,0,1,0,0,0,0,FALSE
4426,11650,1,0,0,0,0,0,1,0,0,FALSE
26221,98815,0.166666667,0,0.833333333,0,1,0,0,0,0,FALSE
76096,97380,1,0,0.166666667,0,1,1,0,0,0,FALSE
4763,52811,0.111111111,0,1,0,1,0,0,0,0,FALSE
29374,37981,0.6,0,0.090909091,0,1,0,1,0,0,FALSE
5696,54047,1,0,0,0,1,0,1,0,0,FALSE
50369,59441,0.125,0,0.8,0,1,0,0,0,0,FALSE
38632,91001,0,0,1,0,1,0,0,0,0,FALSE
81285,91480,1,0,0.142857143,0,1,0,1,0,0,FALSE
42921,73187,1,0,0.125,0,1,0,0,1,0,FALSE
59126,81103,1,1,0.4,0,1,0,1,0,0,FALSE
11505,17587,1,0,0.25,0,1,1,0,0,0,FALSE
88906,97548,0.25,0,1,0,1,0,0,0,0,FALSE
25414,65309,0.25,0,1,0,1,0,0,0,0,FALSE
27886,38998,1,0,0,0,1,0,1,0,0,FALSE
62606,83319,1,0,0,0,1,0,0,1,0,FALSE
39754,90110,1,0,0.181818182,0,1,0,0,1,0,FALSE
45453,79746,0.166666667,0,1,0,1,0,0,0,0,FALSE
55415,61673,1,0,0.125,0,1,0,1,1,0,FALSE
67577,69358,0.111111111,0,0.5,0,0,1,1,1,0,FALSE
63361,99732,0,0,0.666666667,0,1,0,0,0,0,FALSE
28293,71593,1,0,0.333333333,0,1,0,0,1,0,FALSE
9452,80576,1,0,0.111111111,0,1,1,0,0,0,FALSE
18006,23671,0.142857143,0,0.2,0,1,1,1,1,0,FALSE
13400,98268,0.2,0,0.857142857,0,1,0,0,0,0,FALSE
46908,57594,0,0,1,0,1,0,0,0,0,FALSE
56410,92738,0.166666667,0,1,0,1,0,1,0,0,FALSE
39707,63913,0,0,1,0,1,0,0,0,0,FALSE
57391,69348,1,0,0.272727273,0,1,0,1,0,0,FALSE
41509,73424,1,0,0,0,1,0,1,0,0,FALSE
49460,78423,1,0,0,0,1,0,1,0,0,FALSE
58128,73931,1,0,0.125,0,1,0,0,1,0,FALSE
9176,15428,1,0,0,0,1,0,0,1,0,FALSE
9570,70566,1,0,0,0,1,0,1,0,0,FALSE
75446,96805,1,0,0.125,0,1,0,1,0,0,FALSE
66979,69574,1,0,0.5,0,1,0,1,0,0,FALSE
32588,81243,0,0,1,0,1,0,0,0,0,FALSE
51218,98552,1,0,0,0,1,1,1,0,0,FALSE
8205,99634,1,0,0.142857143,0,1,0,0,1,0,FALSE
23698,83524,1,0,0.125,0,1,0,0,1,0,FALSE
15172,34613,0.125,0,0.6,0,1,0,0,0,0,FALSE
69934,81543,1,0,0,0,1,0,1,0,0,FALSE
23104,68999,1,0,0.2,0,1,1,0,0,0,FALSE
12029,17218,0,0,0.2,0,1,0,0,0,0,FALSE
30849,42509,1,0,0,0,1,0,0,1,0,FALSE
24458,88892,1,0,0.333333333,0,1,1,0,0,0,FALSE
4300,20772,1,0,0.583333333,0,1,1,0,0,0,FALSE
440,70139,1,0,0.428571429,0,1,0,0,1,0,FALSE
24581,31751,0.833333333,0,0.25,0,1,1,0,0,0,FALSE
57852,62779,1,0,0.125,0,1,0,1,0,0,FALSE
47216,98767,1,0,0,0,1,0,1,1,0,FALSE
15364,54616,0.125,0,1,0,1,0,0,0,0,FALSE
67244,93697,0.111111111,0,0.714285714,0,1,0,0,0,0,FALSE
41616,70664,1,0,0.111111111,0,1,0,1,0,0,FALSE
58491,70924,1,0,0.125,0,1,0,1,0,0,FALSE
18022,85176,0.4,0,1,0,1,0,0,0,0,FALSE
76880,99570,1,0,0.2,0,1,0,1,0,0,FALSE
5639,57837,1,0,0.333333333,0,1,0,1,0,0,FALSE
4864,93183,1,1,0.3,0,1,1,0,0,0,FALSE
42769,97295,1,0,0,0,1,1,0,0,0,FALSE
6328,29996,1,0,0.125,0,1,0,1,0,0,FALSE
32728,34265,1,0,0.111111111,0,1,1,0,0,0,FALSE
57935,82319,0.166666667,0,0.111111111,0,0,1,1,1,0,FALSE
54419,92488,0.25,0,0.111111111,0,1,1,0,0,0,FALSE
5826,99110,1,0,0.375,0,1,0,0,1,0,FALSE
12907,35282,1,0,0.181818182,0,1,1,0,0,0,FALSE
40365,50110,1,0,0,0,1,0,1,0,0,FALSE
37803,41544,0,0,0.666666667,0,1,0,0,0,0,FALSE
1647,77318,1,0,0,0,1,0,1,0,0,FALSE
25645,48927,0.111111111,0,0.428571429,0,1,0,0,0,0,FALSE
65138,83601,0.2,0,0.666666667,0,1,0,1,0,0,FALSE
29284,45351,0.285714286,0,0.6,0,1,0,0,0,0,FALSE
30980,91459,1,0,0.166666667,0,1,0,1,0,0,FALSE
28996,59266,1,0,0.3,0,1,0,0,1,0,FALSE
45737,53223,0.166666667,0,0.571428571,0,1,0,0,0,0,FALSE
72414,84208,1,0,0.090909091,0,1,0,0,1,0,FALSE
17577,47990,0.285714286,0,1,0,1,0,0,0,0,FALSE
48644,68441,1,0,1,0,1,0,0,0,0,FALSE
32468,61692,1,0,0.333333333,0,1,0,1,0,0,FALSE
6699,49481,0.166666667,0,1,0,1,0,0,0,0,FALSE
42315,73466,1,0,0,0,1,0,1,0,0,FALSE
2504,51937,1,0,0.25,0,0,0,1,1,0,FALSE
30469,40646,0.625,0,0.25,0,1,0,1,0,0,FALSE
27501,76507,1,0,0.125,0,1,0,1,0,0,FALSE
26147,93512,1,0,0,0,1,0,0,1,0,FALSE
33281,53160,0.25,0,0.1,0,1,1,0,1,0,FALSE
11699,48441,1,0,0.333333333,0,1,0,1,0,0,FALSE
36526,75731,1,0,0,0,1,0,1,0,0,FALSE
14940,32956,1,0,0,0,1,0,1,0,0,FALSE
59160,60445,0.222222222,0,1,0,1,0,1,0,0,FALSE
4152,54846,1,0,0,0,1,1,0,0,0,FALSE
